CODIGO,DESCRIPCION,CALIDAD,COLOR,PRECIO_1,PRECIO_2
SA067 WF,A02S,HG ORIG C/M(BOUTIQUE),NEGRO,$214.00,$194.00
T2222,A02S/A03/A03S/A04E,ORIG S/M,NEGRO,$136.00,$123.00
SA067,A02S/A03S/A03/F02S/A04E/M02S/M04/F04,HG ORIG S/M(BOUTIQUE),NEGRO,$140.00,$127.00
T3333+F,A03,ORIG C/M(BOUTIQUE),NEGRO,$205.00,$186.00
SA098 WF,A03,HG ORIG C/M(BOUTIQUE),NEGRO,$213.00,$193.00
T6660+F,A03 CORE,ORIG C/M (BOUTIQUE),NEGRO,$209.00,$190.00
T6660,A03 CORE,ORIG S/M,NEGRO,$145.00,$131.00
SA095 WF,A03 CORE,HG ORIG C/M (BOUTIQUE),NEGRO,$216.00,$196.00
T3377,A037U,ORIG S/M,NEGRO,$140.00,$127.00
T3377+F,A037U,ORIG C/M,NEGRO,$219.00,$190.00
SA095,A03CORE,HG ORIG S/M(BOUTIQUE),NEGRO,$152.00,$138.00
T1012+F,A03S,ORIG C/M(BOUTIQUE),NEGRO,$205.00,$186.00
SA089 WF,A03S,HG ORIG C/M(BOUTIQUE),NEGRO,$213.00,$193.00
T5555+F,A04,ORIG C/M (BOUTIQUE）,NEGRO,$204.00,$185.00
SA134 WF,A04,HG ORIG C/M(BOUTIQUE),NEGRO,$218.00,$197.00
SA134,A04,HG ORIG S/M(BOUTIQUE),NEGRO,$151.00,$137.00
T5555,A04/A045,ORIG S/M,NEGRO,$140.00,$127.00
T1350,A04CORE/A04S/A13 5G/A136B,ORIG S/M,NEGRO,$139.00,$126.00
SA04E,A04E,HG ORIG S/M(BOUTIQUE),NEGRO,$169.00,$153.00
T3014+F,A04E,ORIG C/M（BOUTIQUE),NEGRO,$213.00,$193.00
SA04E WF,A04E,HG ORIG C/M (BOUTIQUE),NEGRO,$213.00,$193.00
SA04F,A04S/A13 5G,HG ORIG S/M(BOUTIQUE),NEGRO,$168.00,$152.00
T0550,A05,ORIG S/M,NEGRO,$143.00,$130.00
SA125,A05,HG ORIG S/M(BOUTIQUE),NEGRO,$164.00,$148.00
T0606,A05S,ORIG S/M,NEGRO,$167.00,$151.00
SA124,A05S,HG ORIG S/M(BOUTIQUE),NEGRO,$201.00,$182.00
T1166+F,A06/A065,ORIG C/M(BOUTIQUE),NEGRO,$219.00,$190.00
T1166,A06/A065,ORIG S/M,NEGRO,$145.00,$132.00
SA136 WF,A06/A065,HG ORIG C/M (BOUTIQUE),NEGRO,$225.00,$204.00
SA136,A06/A065,HG ORIG S/M,NEGRO,$148.00,$134.00
T0A07+F,A07,CARTAN ORIG C/M,NEGRO,$273.00,$248.00
T0A07,A07,CARTAN ORIG S/M,NEGRO,$179.00,$162.00
SA023,A10/M10,HG ORIG S/M,NEGRO,$138.00,$125.00
T0069,A10/M10,ORIG S/M,NEGRO,$138.00,$125.00
T0069+F,A10/M10,ORIG C/M(BOUTIQUE),NEGRO,$209.00,$190.00
T0190,A10E,ORIG S/M,NEGRO,$164.00,$149.00
SA022,A10S/A107,HG ORIG S/M,NEGRO,$138.00,$125.00
T0180,A10S/A107,ORIG S/M,NEGRO,$138.00,$125.00
T4111,A11/M11/A115,ORIG S/M,NEGRO,$148.00,$134.00
T1212+F,A12,ORIG C/M(BOUTIQUE),NEGRO,$217.00,$197.00
SA068 WF,A12/M12,HG ORIG C/M (BOUTIQUE),NEGRO,$217.00,$197.00
T0006+F,A13 4G,ORIG C/M(BOUTIQUE）,NEGRO,$209.00,$190.00
SA106,A13 4G/A23(4G/5G)/M336,HG ORIG S/M(BOUTIQUE),NEGRO,$173.00,$157.00
T0006,"A13/A13 4G/A13 LITE/ A23 4G/ A23 LITE
/M23/M23 5G/M336B/M33 5G",ORIG S/M (UNIVERSAL),NEGRO,$152.00,$138.00
T1440,A14 4G/A145P,ORIG S/M,NEGRO,$150.00,$136.00
T1460+F,A14 5G/A146B,ORIG C/M (BOUTIQUE),NEGRO,$234.00,$212.00
T1460,A14 5G/A146B,ORIG S/M,NEGRO,$149.00,$135.00
SA146,A14 5G/A146B/A145F/A145M/A145M/A146M,HG ORIG S/M(BOUTIQUE),NEGRO,$162.00,$147.00
TA145GU,A14 5GA146U,"CARTAN (AMERICANO)-ORIG
S/M",NEGRO,$174.00,$158.00
SA029,A15,HG INCELL S/M,NEGRO,$175.00,$159.00
TA15TL,A15,TLED INCELL S/M,NEGRO,$186.00,$169.00
T0155+F,A15,"CARTAN INCELL+
C/M(BOUTIQUE)",NEGRO,$267.00,$241.00
T0155,A15,CARTAN INCELL+ S/M,NEGRO,$192.00,$174.00
TA15TL+F,A15,CARTAN TLED C/M(BOUTIQUE),NEGRO,$249.00,$226.00
T1155+F,A15 4G/5G,OLED C/M(BOUTIQUE),NEGRO,$603.00,$548.00
T0016+F,A16 4G,OLED C/M(BOUTIQUE),NEGRO,$693.00,$630.00
T0016,A16 4G/5G,OLED S/M,NEGRO,$641.00,$582.00
TA164GTL+F,A16 4G/5G,CARTAN TLED C/M(BOUTIQUE),NEGRO,$300.00,$272.00
TA164GTL,"A16 4G/A16 5G/A17 4G/ A17 5G/A166P/ A26
5G/M36/F36/M16/F16/M17/F17",CARTAN TLED S/M,NEGRO,$203.00,$184.00
TA165GTL+F,A16 5G,CARTAN TLED C/M(BOUTIQUE),NEGRO,$300.00,$272.00
TA165G+F,A16 5G,OLED C/M(BOUTIQUE),NEGRO,$735.00,$668.00
TA174G,A16/A17 4G(5G),OLED S/M,NEGRO,$641.00,$582.00
TA174G+F,A17 4G/5G,CARTAN OLED C/M(BOUTIQUE),NEGRO,$681.00,$619.00
TA174GTL+F,A17 4G/5G,CARTAN TLED C/M(BOUTIQUE),NEGRO,$278.00,$252.00
TA20TL+F,A20,CARTAN TLED C/M(BOUTIQUE),NEGRO,$234.00,$212.00
LA20 W/F,A20,AA OLED C/M(BOUTIQUE),NEGRO,$467.00,$424.00
T0023+F,A20,OLED C/M(BOUTIQUE),NEGRO,$467.00,$424.00
T0234+F,A20,INCELL C/M,NEGRO,$169.00,$153.00
SA024 WF,A20,HG FHD C/M(BOUTIQUE),NEGRO,$240.00,$218.00
SA025 WF,A20S,HG FHD C/M(BOUTIQUE),NEGRO,$204.00,$185.00
T0015+F,A20S/A207,ORIG C/M(BOUTIGQUE),NEGRO,$225.00,$205.00
T0015,A20S/A207,ORIG S/M,NEGRO,$148.00,$134.00
T0211+F,A21S,ORIG C/M,NEGRO,$201.00,$182.00
SA027 WF,A21S,HG FHD C/M(BOUTIQUE),NEGRO,$215.00,$195.00
T0211,A21S/A217,ORIG S/M,NEGRO,$148.00,$134.00
TA224GTL+F,A22 4G,CARTAN TLED C/M(BOUTIQUE),NEGRO,$241.00,$219.00
T1022+F,A22 4G,OLED C/M (BOUTIQUE),NEGRO,$509.00,$462.00
T0002+F,A22 4G,INCELL C/M,NEGRO,$189.00,$171.00
SA122 WF,A22 5G,ORIG C/M(BOUTIQUE),NEGRO,$261.00,$237.00
SA122,A22 5G,HG ORIG S/M(BOUTIQUE),NEGRO,$193.00,$175.00
T0115+F,A22 5G,ORIG C/M(BOUTIQUE),NEGRO,$266.00,$241.00
T0115,A22 5G,ORIG S/M,NEGRO,$151.00,$140.00
T1305+F,A23 4G,ORIG C/M（BOUTIQUE ),NEGRO,$240.00,$218.00
SA106 WF,A23 4G,HG ORIG C/M (BOUTIQUE),NEGRO,$240.00,$218.00
SA120,A24,HG ORIG S/M,NEGRO,$192.00,$174.00
TA24TL+F,A24,CARTAN TLED C/M(BOUTIQUE),NEGRO,$246.00,$223.00
T9181+F,A24,OLED C/M(BOUTIQUE),NEGRO,$621.00,$564.00
TA25TL+F,A25,CARTAN TLED C/M(BOUTIQUE),NEGRO,$273.00,$248.00
T2255+F,A25,OLED C/M(BOUTIQUE),NEGRO,$616.00,$560.00
T0055,A30,OLED S/M（BOUTIQUE),NEGRO,$451.00,$410.00
T0055+F,A30,OLED C/M（BOUTIQUE),NEGRO,$476.00,$432.00
SA028 WF,A30,HG FHD C/M(BOUTIQUE),NEGRO,$241.00,$219.00
SA034,A30/A50,HG OLED S/M(BOUTIQUE),NEGRO,$451.00,$410.00
TA50TL+F,A30/A50,CARTAN TLED C/M(BOUTIQUE),NEGRO,$237.00,$215.00
LA30 W/F,A30/A50,AA OLED C/M(BOUTIQUE),NEGRO,$476.00,$432.00
T0185+F,A30/A50/A50S,INCELL C/M,NEGRO,$197.00,$179.00
SA033,A30S,HG OLED S/M(BOUTIQUE),NEGRO,$451.00,$410.00
TA30STL+F,A30S,CARTAN TLED C/M(BOUTIQUE),NEGRO,$234.00,$212.00
LA30S W/F,A30S,AA OLED C/M(BOUTIQUE),NEGRO,$476.00,$432.00
T0977+F,A30S,OLED C/M(BOUTIQUE),NEGRO,$512.00,$465.00
T0102,A30S,INCELL S/M,NEGRO,$145.00,$131.00
SA030 WF,A31,HG FHD C/M(BOUTIQUE),NEGRO,$274.00,$249.00
TA315TL+F,A31/A315,CARTAN TLED C/M(BOUTIQUE),NEGRO,$240.00,$218.00
T0756+F,A31/A315,OLED C/M(BOUTIQUE),NEGRO,$509.00,$462.00
T0005+F,A31/A315,INCELL C/M,NEGRO,$215.00,$195.00
SA026 WF,A32 4G,HG OLED C/M,NEGRO,$495.00,$449.00
TA324GTL+F,A32 4G,CARTAN TLED C/M(BOUTIQUE),NEGRO,$266.00,$241.00
T0424,A32 4G,INCELL S/M,NEGRO,$240.00,$218.00
T0424+F,A32 4G,INCELL C/M,NEGRO,$235.00,$212.00
T1032+F,A32 4G,OLED C/M(BOUTIQUE),NEGRO,$520.00,$472.00
SA071 WF,A32 4G,HG FHD C/M(BOUTIQUE),NEGRO,$282.00,$256.00
T7799+F,A33,OLED C/M (BOUTIQUE),NEGRO,$597.00,$542.00
T9090+F,A34 5G,ORIG C/M(BOUTIQUE),NEGRO,$640.00,$581.00
LA35 W/F,A35,AA OLED C/M(BOUTIQUE),NEGRO,$604.00,$549.00
T0035+F,A35,OLED C/M(BOUTIQUE),NEGRO,$657.00,$597.00
T0A36O+F,A36,CARTAN OLED C/M(BOUTIQUE),NEGRO,$603.00,$548.00
LA36 W/F,A36,AA OLED C/M(BOUTIQUE),NEGRO,$603.00,$548.00
SA021,A36 5G,HG INCELL S/M,NEGRO,$278.00,$251.00
T0066+F,A50/A50S,OLED C/M（BOUTIQUE),NEGRO,$483.00,$439.00
LA51 W/F,A51,AA OLED C/M(BOUTIQUE),NEGRO,$501.00,$455.00
SA031 WF,A51,HG FHD C/M(BOUTIQUE),NEGRO,$289.00,$262.00
T0344+F,A51/A515,INCELL C/M,NEGRO,$201.00,$182.00
T0333+F,A51/A515,OLED ORIG C/M(BOUTIQUE),NEGRO,$501.00,$455.00
TA525TL+F,A52/A525,TLED INCELL C/M,NEGRO,$299.00,$271.00
T0025+F,A52/A525,CARTAN INCELL C/M,NEGRO,$285.00,$259.00
T0901+F,A52/A52S/A525,OLED C/M（BOUTIQUE),NEGRO,$560.00,$509.00
LA53 W/F,A53,AA OLED C/M(BOUTIQUE),NEGRO,$560.00,$509.00
T0335+F/,A53/A536,OLED C/M,NEGRO,$509.00,$462.00
T0335+F,A53/A536,OLED ORIG C/M(BOUTIQUE),NEGRO,$560.00,$509.00
LA54 W/F,A54,AA OLED C/M(BOUTIQUE),NEGRO,$556.00,$505.00
T4607+F,A54,OLED C/M(BOUTIQUE),NEGRO,$621.00,$564.00
T0555+F,A55,OLED C/M(BOUTIQUE),NEGRO,$640.00,$581.00
T0A560+F,A56,CARTAN OLED C/M(BOUTIQUE),NEGRO,$633.00,$575.00
LA56 W/F,A56,AA OLED C/M(BOUTIQUE),NEGRO,$633.00,$575.00
T0147+F,A70/A70S,INCELL C/M,NEGRO,$192.00,$174.00
T0987,A70/A70S,INCELL C/M（BOUTIQUE),NEGRO,$360.00,$340.00
T0987+F,A70/A70S,OLED C/M（BOUTIQUE),NEGRO,$728.00,$660.00
T0303+F,A71/A715,CARTAN TLED C/M(BOUTIQUE),NEGRO,$264.00,$240.00
SA032 WF,A71/A715,HG ORIG C/M (BOUTIQUE),NEGRO,$266.00,$241.00
T0334+F,A71/A715,OLED C/M (BOUTIQUE),NEGRO,$585.00,$531.00
LA72 W/F,A72/A725,AA OLED C/M(BOUTIQUE),NEGRO,$604.00,$549.00
T0725+F,A72/A725,OLED C/M (BOUTIQUE),NEGRO,$604.00,$549.00
T7360+F,A73 5G,ORIG C/M (BOUTIQUE),NEGRO,$415.00,$377.00
T0048,A730/A8PLUS,OLED S/M,NEGRO,$439.00,$399.00
HMS20,AA S20,AA-SOFT OLED C/M,NEGRO,"$1,198.00","$1,098.00"
HMS20P,AA S20 PLUS,AA-SOFT OLED C/M,NEGRO,"$1,098.00",$998.00
TG035,G530,INCELL S/M,NEGRO,$125.00,$110.00
T0262,J4,INCELL S/M,NEGRO,$130.00,$120.00
T0819,J4CORE/J4PLUS/J6PLUS/J610,ORIG C/PEGAMENTO,NEGRO,$128.00,$116.00
SA020,J4PLUS/J6PLUS,HG ORIG S/M(BOUTIQUE),NEGRO,$140.00,$127.00
T0043,J5,OLED S/M,NEGRO,$346.00,$314.00
T0540-B,J5 PRIME,ORIG S/M,BLANCO,$162.00,$148.00
T0540-N,J5 PRIME,ORIG S/M,NEGRO,$162.00,$148.00
T0089,J530/J5PRO,OLED S/M,NEGRO,$418.00,$380.00
T0092,J6,OLED S/M,NEGRO,$580.00,$528.00
T0001-O,J7,INCELL S/M,ORO,$142.00,$130.00
T0380-O,J7,OLED S/M,ORO,$294.00,$267.00
T0001-N,J7,INCELL S/M,NEGRO,$142.00,$131.00
T0380-N,J7,OLED S/M,NEGRO,$294.00,$267.00
T0790-N,J7 PRIME,INCELL S/M,NEGRO,$167.00,$152.00
T0790-B,J7 PRIME,INCELL S/M,BLANCO,$167.00,$152.00
T7001-O,J701/J7 NEO,INCELL S/M,ORO,$155.00,$140.00
T0101-O,J701/J7 NEO,OLED S/M,ORO,$340.00,$310.00
T7001-N,J701/J7 NEO,INCELL S/M,NEGRO,$155.00,$140.00
T0101-N,J701/J7 NEO,OLED S/M,NEGRO,$340.00,$310.00
T0209-O,J730/J7PRO,INCELL S/M,ORO,$178.00,$162.00
T0209-N,J730/J7PRO,INCELL S/M,NEGRO,$178.00,$162.00
T7373-O,J730/J7PRO,INCELL S/M,ORO,$178.00,$152.00
T0019-O,J730/J7PRO,OLED S/M,ORO,$335.00,$305.00
T7373-N,J730/J7PRO,INCELL S/M,NEGRO,$178.00,$152.00
T0019-N,J730/J7PRO,OLED S/M,NEGRO,$335.00,$305.00
T0028,J8,INCELL S/M,NEGRO,$140.00,$127.00
T0907,J8,OLED S/M,NEGRO,$570.00,$520.00
T1199+F,M14 5G/M146B,ORIG C/M(BOUTIQUE),NEGRO,$222.00,$201.00
T1199,M14 5G/M146B,ORIG S/M,NEGRO,$169.00,$153.00
T0926,M21/M30/M30S/M31,INCELL S/M,NEGRO,$187.00,$170.00
T0008+F,M23 4G/M33,ORIG C/M(BOUTIQUE),NEGRO,$282.00,$257.00
T0988,M30,OLED S/M,NEGRO,$458.00,$416.00
T5699+F,M53 5G,OLED C/M(BOUTIQUE),NEGRO,$451.00,$410.00
T9898+F,NOTE10 LITE,AMOLED C/M (BOUTIQUE),NEGRO,"$1,480.00","$1,340.00"
T3230+F,NOTE10 PLUS,SOFT OLED C/M(BOUTIQUE),NEGRO,"$1,328.00","$1,205.00"
SA056 WF,NOTE10 PLUS (ACTUALIZACION AUTOMATICA),"HG SOFT OLED
C/M(ORIGBOUTIQUE)",NEGRO,"$1,200.00","$1,098.00"
SA056 WF-P,NOTE10 PLUS (ACTUALIZACION AUTOMATICA),"HG SOFT OLED
C/M(ORIGBOUTIQUE)",PLATEADO,"$1,200.00","$1,095.00"
SA056 WF-A,NOTE10 PLUS (ACTUALIZACION AUTOMATICA),"HG SOFT OLED
C/M(ORIGBOUTIQUE)",AZUL,"$1,200.00","$1,098.00"
SA056 WF-B,NOTE10 PLUS(ACTUALIZACION AUTOMATICA),HG SOFT OLED C/M(BOUTIQUE),BLANCO,"$1,200.00","$1,098.00"
T2750+F,NOTE20,AMOLED C/M(BOUTIQUE),NEGRO,"$1,650.00","$1,480.00"
SA130 WF,NOTE20 ULTRA,"SOFT OLED
C/M(BOUTIQUE)CURVO",NEGRO,"$1,430.00","$1,300.00"
T2344+F,NOTE20 ULTRA,ORIG C/M(BOUTIQUE),NEGRO,"$1,850.00","$1,680.00"
SA130 WF-B,"NOTE20 ULTRA (ACTUALIZACION
AUTOMATICA)",HG SOFT OLED C/M(BOUTIQUE),BLANCO,"$1,430.00","$1,300.00"
SA130 WF-O,NOTE20 ULTRA(ACTUALIZACION AUTOMATICA),HG SOFT OLED C/M(BOUTIQUE),ORO,"$1,430.00","$1,300.00"
T1100,S10,ORIG C/M(BOUTIQUE),NEGRO,"$1,840.00","$1,670.00"
T1010,S10 PLUS,AMOLED C/M(BOUTIQUE),NEGRO,"$3,300.00","$2,980.00"
E010+ WF,S10 PLUS(ACTUALIZACION AUTOMATICA),HG SOFT OLED C/M(BOUTIQUE),NEGRO,"$2,730.00","$2,480.00"
E017 WF,S20 (ACTUALIZACION AUTOMATICA),HG SOFT OLED C/M(BOUTIQUE),NEGRO,"$1,272.00","$1,155.00"
LS20FE W/F,S20 FE,AA HARD OLED C/M(BOUTIQUE),NEGRO,$572.00,$520.00
E012 WF,S20 FE,HG OLED C/M(BOUTIQUE),NEGRO,$572.00,$520.00
T2110+F,S20 FE,OLED C/M(BOUTIQUE),NEGRO,$845.00,$770.00
E011+WF,S20 PLUS,"HG SOFT OLED C/M(ORIG
BOUTIQUE)",NEGRO,"$1,275.00","$1,158.00"
T2220+F,S20 PLUS,SOFT OLED C/M(BOUTIQUE),NEGRO,"$1,430.00","$1,300.00"
E013 WF,S20 ULTRA,"HG SOFT OLED
C/M(ORIGBOUTIQUE)CURVO",NEGRO,"$1,272.00","$1,155.00"
T2211+F,S20 ULTRA,"SOFT OLED
C/M(BOUTIQUE)CURVO",NEGRO,"$1,720.00","$1,560.00"
E013 WF-B,S20 ULTRA (ACTUALIZACION AUTOMATICA),HG SOFT OLED C/M(BOUTIQUE),BLANCO,"$1,272.00","$1,155.00"
E013 WF-G,S20 ULTRA (ACTUALIZACION AUTOMATICA),HG SOFT OLED C/M(BOUTIQUE),GRIS,"$1,272.00","$1,155.00"
E014 WF,S21 (ACTUALIZACION AUTOMATICA),HG SOFT OLED C/M(BOUTIQUE),NEGRO,"$1,465.00","$1,332.00"
LS21FE W/F,S21 FE,AA HARD OLED C/M(BOUTIQUE),NEGRO,$604.00,$549.00
E018 WF,S21 FE,HG OLED C/M(BOUTIQUE),NEGRO,$604.00,$549.00
E014+ WF,S21 PLUS,"HG SOFT OLED C/M(ORIG
BOUTIQUE)",NEGRO,"$1,190.00","$1,082.00"
T4595+F,S21 PLUS,SOFT OLED ORIG C/M,NEGRO,$980.00,$880.00
E014+ WF-B,S21 PLUS(ACTUALIZACION AUTOMATICA),"HG SOFT OLED C/M( ORIG
BOUTIQUE)",BLANCO,"$1,190.00","$1,082.00"
E014+ WF-O,S21 PLUS(ACTUALIZACION AUTOMATICA),"HG SOFT OLED C/M( ORIG
BOUTIQUE)",ORO,"$1,190.00","$1,082.00"
HS21UF,S21 ULTRA,AA SOFT OLED C/M(BOUTIQUE),NEGRO,"$1,455.00","$1,318.00"
E015 WF,S21 ULTRA,"HG SOFT OLED
C/M(ORIGBOUTIQUE)CURVO",NEGRO,"$1,730.00","$1,570.00"
T7686+F,S21 ULTRA,"SOFT OLED
C/M(BOUTIQUE)CURVO",NEGRO,"$1,850.00","$1,670.00"
E015 WF-B,S21 ULTRA (ACTUALIZACION AUTOMATICA),HG SOFT OLED C/M(BOUTIQUE),BLANCO,"$1,730.00","$1,570.00"
SA127 WF,S21 ULTRA(ACTUALIZACION AUTOMATICA),HG SOFT OLED C/M,NEGRO,"$1,627.00","$1,477.00"
T0022/S,S22,ORIG C/M(BOUTIQUE),PLATEADO,"$2,580.00","$2,350.00"
T0022,S22,ORIG C/M(BOUTIQUE),NEGRO,"$2,580.00","$2,350.00"
E021 WF,S22 (ACTUALIZACION AUTOMATICA),HG SOFT OLED C/M(BOUTIQUE),NEGRO,"$2,500.00","$2,290.00"
SA131 WF,S22 PLUS,HG SOFT OLED C/M(BOUTIQUE),NEGRO,"$1,200.00","$1,098.00"
T0828+F,S22 PLUS,ORIG C/M,NEGRO,$960.00,$858.00
SA131 WF-V,S22 PLUS (ACTUALIZACION AUTOMATICA),HG SOFT OLED C/M(BOUTIQUE),VERDE,"$1,200.00","$1,098.00"
SA131 WF-B,S22 PLUS(ACTUALIZACION AUTOMATICA),HG SOFT OLED C/M(BOUTIQUE),BLANCO,"$1,220.00","$1,100.00"
SA131 WF-O,S22 PLUS(ACTUALIZACION AUTOMATICA),HG SOFT OLED C/M(BOUTIQUE),ORO,"$1,200.00","$1,098.00"
HS22UF,S22 ULTRA,AA SOFT OLED C/M(BOUTIQUE),NEGRO,"$1,455.00","$1,318.00"
T6600+F,S22 ULTRA,SOFT OLED C/M(BOUTIQUE),NEGRO,"$1,920.00","$1,750.00"
SA128 WF-B,S22 ULTRA (ACTUALIZACION AUTOMATICA),HG SOFT OLED C/M(BOUTIQUE),BLANCO,"$1,478.00","$1,342.00"
SA128 WF-M,S22 ULTRA (ACTUALIZACION AUTOMATICA),HG SOFT OLED C/M(BOUTIQUE),MORADO,"$1,478.00","$1,342.00"
SA128 WF,S22 ULTRA (ACTUALIZACION AUTOMATICA),HG SOFT OLED C/M(BOUTIQUE),NEGRO,"$1,455.00","$1,318.00"
SA128 WF-V,S22 ULTRA(ACTUALIZACION AUTOMATICA),HG SOFT OLED C/M(BOUTIQUE),VERDE,"$1,478.00","$1,342.00"
T2323/S,S23,ORIG C/M(BOUTIQUE),PLATEADO,"$1,500.00","$1,350.00"
T2323,S23,ORIG C/M(BOUTIQUE),NEGRO,"$1,500.00","$1,350.00"
E020 WF,S23 (ACTUALIZACION AUTOMATICA),HG SOFT OLED C/M(BOUTIQUE),NEGRO,"$2,090.00","$1,900.00"
SA137 WF,S23 FE,HG OLED C/M(BOUTIQUE),NEGRO,$633.00,$575.00
HS23UF,S23 ULTRA,AA SOFT OLED C/M(BOUTIQUE),NEGRO,"$1,455.00","$1,318.00"
SA129 WF,S23 ULTRA,"HG SOFT OLED C/M(BOUTIQUE)
CURVO",NEGRO,"$1,478.00","$1,342.00"
T2233+F,S23 ULTRA,SOFT OLED C/M(BOUTIQUE),NEGRO,"$2,300.00","$2,080.00"
SA129 WF-B,S23 ULTRA (ACTUALIZACION AUTOMATICA),HG SOFT OLED C/M(BOUTIQUE),BLANCO,"$1,478.00","$1,342.00"
SA129 WF-M,S23 ULTRA (ACTUALIZACION AUTOMATICA),HG SOFT OLED C/M(BOUTIQUE),MORADO,"$1,478.00","$1,342.00"
SA129 WF-V,S23 ULTRA (ACTUALIZACION AUTOMATICA),HG SOFT OLED C/M(BOUTIQUE),VERDE,"$1,478.00","$1,342.00"
HMS24FE,S24 FE,AA HARD OLED C/M(BOUTIQUE),NEGRO,$657.00,$597.00
SA138,S24 FE,HG HARD OLED S/M,NEGRO,$560.00,$509.00
SA138 WF,S24 FE,HG OLED C/M(BOUTIQUE),NEGRO,$657.00,$597.00
SA135 WF-N,S24 ULTRA (ACTUALIZACION AUTOMATICA),HG SOFT OLED C/M(BOUTIQUE),NEGRO,"$1,875.00","$1,705.00"
SA135 WF-G,S24 ULTRA (ACTUALIZACION AUTOMATICA),HG SOFT OLED C/M(BOUTIQUE),GRIS,"$1,875.00","$1,705.00"
SA135 WF-O,S24 ULTRA (ACTUALIZACION AUTOMATICA),HG SOFT OLED C/M(BOUTIQUE),ORO,"$1,875.00","$1,705.00"
HS25UF,S25 ULTRA,AA SOFT OLED C/M(BOUTIQUE),NEGRO,"$1,692.00","$1,538.00"
T0888,S8,"AMOLED C/M(BOUTIQUE
)CURVO",NEGRO,$750.00,$682.00
T8888+F,S8PLUS,AMOLED C/M（BOUTIQUE),NEGRO,$850.00,$770.00
T0999+F,S9,AMOLED C/M（BOUTIQUE）,NEGRO,$872.00,$792.00
T9999,S9 PLUS,AMOLED C/M（BOUTIQUE）,NEGRO,"$1,850.00","$1,670.00"
HMZFP5,ZFLIP5 (Actualización automática),AA SOFT OLED C/M(BOUTIQUE),NEGRO,"$4,382.00","$3,982.00"
HMZFP6,ZFLIP6 (Actualización automática),AA SOFT OLED C/M(BOUTIQUE),NEGRO,"$5,350.00","$4,862.00"
TCL,,,,,
TC408+F,408,ORIG C/M(BOUTIQUE),NEGRO,$192.00,$174.00
TC408,408,ORIG S/M,NEGRO,$140.00,$127.00
TC010+F,10SE,ORIG C/M(BOUTIQUE),NEGRO,$222.00,$201.00
TC010,10SE,ORIG S/M,NEGRO,$174.00,$158.00
TC200+F,20E,ORIG C/M(BOUTIQUE),NEGRO,$185.00,$168.00
TC200,20E,ORIG S/M,NEGRO,$176.00,$160.00
TC020+F,20SE,ORIG C/M(BOUTIQUE),NEGRO,$222.00,$201.00
TC020,20SE,ORIG S/M,NEGRO,$185.00,$168.00
TC002,20XE,ORIG S/M,NEGRO,$212.00,$193.00
TC300+F,30PLUS,ORIG C/M(BOUTIQUE),NEGRO,$326.00,$296.00
TC300,30PLUS,ORIG S/M,NEGRO,$267.00,$242.00
TC030+F,30SE,ORIG C/M(BOUTIQUE),NEGRO,$204.00,$185.00
TC030,30SE,ORIG S/M,NEGRO,$185.00,$168.00
K0200+F,V29E/Y200,OLED C/M (BOUTIQUE),NEGRO,"$1,120.00","$1,020.00"
VIVO,,,,,
V015,V21,HG OLED S/M(BOUTIQUE),NEGRO,$542.00,$492.00
KY19S,Y19S/Y28 4G,ORIG S/M,NEGRO,$152.00,$138.00
KY284G,Y19S/Y28 4G/V2352,ORIG S/M,NEGRO,$152.00,$138.00
K0025,V21/V25/T1 5G/T1 PRO,OLED S/M,NEGRO,$479.00,$435.00
ZT021,V21/V25/T1 5G/T1PRO/S9E,OLED S/M,NEGRO,$508.00,$462.00
V016,V25E/V27E,HG INCELL S/M(BOUTIQUE),NEGRO,$242.00,$219.00
K0027+F,V27E,ORIG C/M,NEGRO,$913.00,$828.00
K0200,V29E 5G(FK01)/Y200/Y200E,ORIG S/M,NEGRO,$379.00,$344.00
K0305+F,V30LITE 5G,ORIG C/M(BOUTIQUE),NEGRO,$845.00,$768.00
KV40L,V40 lite/V2341,SOFT OLED S/M,NEGRO,$899.00,$817.00
K0V50lite,V50 LITE 4G/5G,ORIG S/M,NEGRO,$766.00,$696.00
K0015,"Y01/Y02S/Y15S/Y15A/Y16/Y21/Y21A/Y21E/Y21
G/Y21T/Y31S/Y32/Y33E/Y33S",ORIG S/M,NEGRO,$151.00,$137.00
KY03,"Y03/Y28S 5G/Y03/Y18/Y18e/
y37 5g/y28e 5g/Z9LITE",ORIG S/M,NEGRO,$155.00,$141.00
KY04,Y04/Y19E/Y29S,ORIG S/M,NEGRO,$161.00,$146.00
K0017+F,Y17S,ORIG C/M(BOUTIQUE),NEGRO,$246.00,$223.00
K0217,Y17S/Y22/Y22S,ORIG S/M,NEGRO,$145.00,$131.00
K0093,Y1S/Y90/Y91/Y91I/Y91C/Y93/Y93S/Y95/U1,ORIG S/M,NEGRO,$146.00,$134.00
K2020+F,Y20/Y20 2021,ORIG C/M(BOUTIQUE),NEGRO,$209.00,$190.00
K2020,"Y20/Y20
2021/Y20i/Y20S/Y20sg/Y15A/Y15s/Y11s/Y12s/
V12A/V12s 2021/Y3s 2021/Y30/30G/Y31S",ORIG S/M,NEGRO,$140.00,$127.00
